Id,species1,species2,species3
sample_429,3.8143923474398e-05,2.02944329335069e-05,0.999941561643592
sample_430,0.00738846805480162,0.992606875578123,4.65636707575108e-06
sample_431,0.94981429576134,0.0501605324566257,2.51717820343203e-05
sample_432,0.972113818133718,6.1585199189839e-05,0.0278245966670925
sample_433,0.263831445174261,0.736161265106384,7.28971935515212e-06
sample_434,0.0199854040441273,3.67303238806727e-05,0.979977865631992
sample_435,0.000211832835990047,4.43844266703422e-06,0.999783728721343
sample_436,0.00169669668808996,0.998297824080102,5.47923180747924e-06
sample_437,0.996703204783789,0.0027223167816686,0.000574478434541996
sample_438,0.0218673619952237,4.86671601759855e-06,0.978127771288759
sample_439,0.837960311031941,0.162029035490748,1.0653477310547e-05
sample_440,2.68712777330669e-05,1.91604510919975e-05,0.999953968271175
sample_441,6.10858897139102e-05,0.999921245836289,1.76682739971722e-05
sample_442,7.40796060254568e-05,9.00603378234715e-06,0.999916914360192
sample_443,0.00013793624161843,5.17670303949926e-06,0.999856887055342
sample_444,0.000477926260615827,0.999515846745546,6.22699383803889e-06
sample_445,0.143732754039752,2.74457208029811e-05,0.856239800239445
sample_446,0.47965508789862,6.90228903389074e-05,0.520275889211041
sample_447,0.996269730907104,0.00334386515184822,0.000386403941047743
sample_448,0.00521522023638163,3.75556781373583e-06,0.994781024195805
sample_449,0.000128291320304197,7.5203101632131e-06,0.999864188369532
sample_450,0.996121963344403,0.00341916371538152,0.000458872940215341
sample_451,0.00800001003814605,0.991996431384458,3.55857739626311e-06
sample_452,0.997564329812456,0.000363411447301232,0.00207225874024228
sample_453,0.00422068610929588,3.73200367993235e-06,0.995775581887024
sample_454,0.990558388812741,0.00937493514733171,6.66760399269668e-05
sample_455,0.96020573010098,4.81059324382263e-05,0.039746163966582
sample_456,0.974333369721929,0.0256225508674558,4.40794106154343e-05
sample_457,0.841291862105853,2.72897961708628e-05,0.158680848097976
sample_458,0.9224503262756,2.78246236361684e-05,0.0775218491007635
sample_459,0.0165619138782671,1.31928821110114e-05,0.983424893239622
sample_460,0.121238419154531,2.04319431728895e-05,0.878741148902296
sample_461,0.0264014117659815,0.973576562946315,2.20252877033819e-05
sample_462,0.000555519762797028,0.999436159732664,8.32050453910225e-06
sample_463,0.0469736605102528,0.953021049509562,5.28998018546062e-06
sample_464,0.000401687723274356,5.80808861682444e-06,0.999592504188109
sample_465,0.0134554514082994,0.986524158781787,2.03898099141712e-05
sample_466,0.000134085119055431,0.999845680109573,2.02347713719019e-05
sample_467,0.934575784651383,2.72338165375407e-05,0.0653969815320798
sample_468,0.230902759701529,0.76908778176618,9.45853229125794e-06
sample_469,0.000823395189967355,0.999172036134261,4.56867577153297e-06
sample_470,0.98213356314366,9.3469326477372e-05,0.0177729675298629
sample_471,0.103216326805524,0.896773742695089,9.93049938711728e-06
sample_472,0.997508500238581,0.000839976581666929,0.00165152317975213
sample_473,0.00166034291513988,1.75898328975383e-05,0.998322067251963
sample_474,0.00134784196609603,3.99574947570269e-06,0.998648162284428
sample_475,0.236650882519432,2.59080882603373e-05,0.763323209392308
sample_476,0.0465315725338353,6.15350988252307e-06,0.953462273956282
sample_477,2.63510894755355e-05,1.50739446375978e-05,0.999958574965887
sample_478,0.00108699955956084,1.2491266405753e-05,0.998900509174033
sample_479,0.0156004766838097,0.984395661305446,3.86201074391855e-06
sample_480,0.00263129027166595,1.48004338107572e-05,0.997353909294523
sample_481,0.824105678863447,0.175881932427248,1.23887093046827e-05
sample_482,0.983268806740713,0.0166582769620272,7.29162972598522e-05
sample_483,0.00105199374867823,0.998938347762558,9.65848876406127e-06
sample_484,0.00484692243795907,0.995145606029903,7.47153213784732e-06
sample_485,0.00187791024603968,3.75792173410302e-06,0.998118331832226
sample_486,0.0116026173083795,0.988389353390585,8.02930103553459e-06
sample_487,0.0135433929463068,0.98645218131101,4.42574268280626e-06
sample_488,0.00159101668670855,2.18748986964182e-05,0.998387108414595
sample_489,0.00821765323972221,0.991751371166463,3.09755938151746e-05
sample_490,0.997365881035993,0.00107364211237299,0.00156047685163359
sample_491,0.403008072268636,0.596974625418794,1.73023125708595e-05
sample_492,0.0725210365310579,0.927473578773103,5.38469583926895e-06
sample_493,0.982995677359436,8.64172852474347e-05,0.0169179053553164
sample_494,0.993713700554104,0.00614286916235622,0.000143430283539311
sample_495,0.951930892111498,4.0420158435278e-05,0.0480286877300672
sample_496,0.993679484744062,0.00608997808713338,0.000230537168805098
sample_497,0.996791912649284,0.000216008363868405,0.00299207898684777
sample_498,0.0767743751547013,5.08022417499288e-05,0.923174822603549
sample_499,0.868409074868234,1.86962745235003e-05,0.131572228857242
sample_500,0.00067221417969597,0.999318445991699,9.33982860512791e-06
sample_501,0.938127547586253,2.95460290219376e-05,0.061842906384725
sample_502,0.000730858461917341,0.999259094466838,1.00470712442032e-05
sample_503,0.791679987222833,1.6692432547786e-05,0.20830332034462
sample_504,0.913643451684776,0.0863414487665685,1.50995486558824e-05
sample_505,0.00665083477968335,4.94538144321894e-06,0.993344219838873
sample_506,0.117939409127216,0.882048292417972,1.22984548122686e-05
sample_507,0.227259979005931,0.772719021628169,2.09993659001272e-05
sample_508,0.00013552463512071,0.999856196913239,8.27845164007859e-06
sample_509,0.99284583227264,0.000167243982982702,0.0069869237443773
sample_510,0.1387591217062,1.77080162116021e-05,0.861223170277588
sample_511,0.998414443458967,0.00047481397393404,0.00111074256709912
sample_512,0.0182783229603537,0.981717336786698,4.34025294796397e-06
sample_513,0.886662033651939,0.11332294353158,1.50228164812028e-05
sample_514,0.99458729957689,0.000324721011128163,0.00508797941198219
sample_515,0.0359725347507731,0.964017865004964,9.60024426280559e-06
sample_516,0.00135186720755718,0.998643949338831,4.18345361223036e-06
sample_517,0.00489295226753331,0.99510221182657,4.83590589697513e-06
sample_518,0.00526187966124911,0.994729334742037,8.78559671376284e-06
sample_519,0.00970378455288116,0.990284524846751,1.16906003683631e-05
sample_520,0.994590151464637,0.00531887769150876,9.0970843854794e-05
sample_521,0.438220562856133,0.561765760056431,1.36770874365654e-05
sample_522,0.00176500608439106,0.998229655563611,5.33835199767857e-06
sample_523,0.934057643404411,5.47590475010999e-05,0.0658875975480874
sample_524,0.719059888133704,0.280895637936977,4.44739293191325e-05
sample_525,0.0100650415499086,0.989931143876773,3.81457331856373e-06
sample_526,4.52165888508755e-05,7.93268263517224e-06,0.999946850728514
sample_527,0.983637038505179,0.0163049293450057,5.80321498151259e-05
sample_528,3.4953949719943e-05,2.97273327737344e-05,0.999935318717506
sample_529,0.962504813120114,4.92826466109933e-05,0.0374459042332747
sample_530,0.00622623790721402,4.21380107821887e-06,0.993769548291708
sample_531,0.476430752434526,0.523557044376281,1.22031891935787e-05
sample_532,0.825038356720781,2.02776214310784e-05,0.174941365657788
sample_533,0.000239779085601178,0.999750302769869,9.91814452929587e-06
sample_534,0.977414498216619,0.0225303775821512,5.51242012301993e-05
sample_535,0.996056218691309,0.00378764137683154,0.0001561399318599
sample_536,0.384847377015384,1.75623275281263e-05,0.615135060657088
sample_537,0.474813641429138,0.525177121481503,9.23708935872184e-06
sample_538,0.000304829806827151,4.23997277856491e-06,0.999690930220394
sample_539,5.69677879903405e-05,0.999924853555357,1.81786566524591e-05
sample_540,0.997251301206363,0.000435924523343109,0.00231277427029365
sample_541,0.011053229332054,4.05326306035695e-06,0.988942717404886
sample_542,0.223025185415977,9.04511434699573e-06,0.776965769469676
sample_543,0.00024822182139883,0.999745635954587,6.14222401411709e-06
sample_544,0.00167460625039993,0.998313479637731,1.19141118688844e-05
sample_545,0.20376424719753,8.3006365684627e-06,0.796227452165902
sample_546,0.996085943145417,0.000402404799590365,0.00351165205499225
sample_547,0.99406301347831,0.00025153713921475,0.00568544938247582
sample_548,8.17616871363589e-05,1.6355213607292e-05,0.999901883099256
sample_549,0.0686150375107613,0.931376576231781,8.38625745730665e-06
sample_550,0.00116640817650974,0.998829132962121,4.45886136947685e-06
sample_551,0.996514429686675,0.000509160277971586,0.00297641003535313
sample_552,0.996642099727555,0.00287092082021368,0.000486979452231604
sample_553,0.621242078287636,2.77085337804008e-05,0.378730213178584
sample_554,0.276918285767504,0.723042304861042,3.94093714536994e-05
sample_555,0.0621910374442965,0.937804040531543,4.92202416076438e-06
sample_556,0.93584296773611,2.75587830622729e-05,0.0641294734808277
sample_557,0.132311983735614,1.42989937500698e-05,0.867673717270636
sample_558,0.104646431425084,0.895347702660184,5.86591473239648e-06
sample_559,0.552276191345108,0.447703033373936,2.07752809552917e-05
sample_560,0.997539490404835,0.00197160100233939,0.000488908592825891
sample_561,0.68234046825524,1.79014269467699e-05,0.317641630317814
sample_562,0.119024515545597,1.18914623211125e-05,0.880963592992082
sample_563,0.995087139656278,0.00467029398693192,0.000242566356790163
sample_564,0.0222587651735575,0.977735713817311,5.5210091313618e-06
sample_565,0.990794917461981,0.000203267419693978,0.00900181511832542
sample_566,0.939493434156209,0.0604844143404776,2.21515033133131e-05
sample_567,0.00282928220631444,4.84765305779369e-06,0.997165870140628
sample_568,0.716096023165276,0.283860904346577,4.30724881466446e-05
sample_569,0.00159803182389669,0.998381478974478,2.04892016248588e-05
sample_570,0.000346216652635956,0.999645017633939,8.76571342563771e-06
sample_571,0.937184858226599,0.0627952178249173,1.99239484841556e-05
sample_572,0.989804173967752,0.0101184306859657,7.73953462827123e-05
sample_573,0.995556433498967,0.00423825265425866,0.000205313846774454
sample_574,0.119737567880472,0.880251922382403,1.05097371250627e-05
sample_575,0.000816725168588169,0.99917867084671,4.60398470141527e-06
sample_576,0.984215455783431,0.0156992887965112,8.52554200578125e-05
sample_577,0.00103951360231044,0.998955733614302,4.7527833873019e-06
sample_578,3.88582026897203e-05,9.17089856077513e-06,0.999951970898749
sample_579,0.0752625533099954,0.924720421037994,1.70256520101297e-05
sample_580,2.7640045345673e-05,1.44297334105018e-05,0.999957930221244
sample_581,0.921718302469864,2.5145497191237e-05,0.0782565520329451
sample_582,0.000744401769218621,4.70923406540212e-06,0.999250888996716
sample_583,0.488813187789088,2.26602914468273e-05,0.511164151919465
sample_584,0.00535448739241689,3.63453587633158e-06,0.994641878071707
sample_585,7.24970863414626e-05,0.999904308353675,2.31945599835971e-05
sample_586,0.00209764168265759,0.997897947342838,4.41097450463491e-06
sample_587,0.000159125834991302,0.999830561268704,1.03128963043458e-05
sample_588,0.996714539523142,0.000392501117070341,0.00289295935978802
sample_589,3.12966087630564e-05,1.5350950674671e-05,0.999953352440562
sample_590,0.374449055808921,3.11688438293646e-05,0.62551977534725
sample_591,0.000272348529882378,4.53047029918109e-06,0.999723120999818
sample_592,0.9925923153636,0.00720558469639658,0.000202099940003029
sample_593,0.000245664056975192,0.999738857871862,1.54780711626404e-05
sample_594,0.0360222944785126,5.29399514193319e-06,0.963972411526345
sample_595,6.22905223599256e-05,8.27376829810076e-06,0.999929435709342
sample_596,0.000429782307390215,0.999564419821158,5.7978714514132e-06
sample_597,0.865609305236242,0.134377992170404,1.27025933537051e-05
sample_598,0.796918906289544,1.78258738237273e-05,0.203063267836632
sample_599,0.996778618617377,0.00291398608068658,0.000307395301936535
sample_600,0.00569510383515881,3.67176127213687e-06,0.994301224403569
sample_601,0.683769569243004,1.30696500001292e-05,0.316217361106996
sample_602,0.86750769368828,0.132472303526577,2.00027851429267e-05
sample_603,0.0125039553101532,5.44960061527513e-06,0.987490595089232
sample_604,0.000163767073415776,0.99982785441031,8.37851627467838e-06
sample_605,0.0665483238613958,6.21181454030626e-06,0.933445464324064
sample_606,0.0228184105444322,4.93016135939626e-06,0.977176659294208
sample_607,0.991076900221418,0.00879033615898402,0.000132763619597866
sample_608,0.00225929271904959,0.997736385199874,4.32208107685608e-06
sample_609,0.877945044255998,0.122042464669,1.24910750015756e-05
sample_610,0.00499605648443535,3.08749352435669e-05,0.994973068580321
sample_611,0.00189986720079863,0.998090496219944,9.63657925772058e-06
sample_612,0.513174214237681,1.82200957409909e-05,0.486807565666578
sample_613,6.44731537035995e-05,0.999921596675853,1.39301704434963e-05
sample_614,0.000602964351452954,0.999392485696204,4.54995234286103e-06
sample_615,0.0385739869798545,1.34276841904471e-05,0.961412585335955
sample_616,0.0193479205315735,7.74479025583425e-06,0.980644334678171
sample_617,0.831055244383703,0.168934140978878,1.06146374199926e-05
sample_618,8.16007649966744e-05,1.12013341487404e-05,0.999907197900855
sample_619,0.929040776987496,3.16330808178558e-05,0.0709275899316864
sample_620,0.0069772064654721,1.1680873949898e-05,0.993011112660578
sample_621,0.0488355667753745,0.951159358199899,5.07502472616384e-06
sample_622,0.000582926135093405,0.999391803599018,2.52702658886247e-05
sample_623,0.00047050323833242,0.999524310387917,5.18637375018992e-06
sample_624,0.000967647383524882,0.999027943861104,4.40875537122394e-06
sample_625,0.0157556168040116,4.93893975677297e-06,0.984239444256231
sample_626,0.997274215518282,0.000934606397299213,0.00179117808441933
sample_627,4.08460293138246e-05,8.76437356562208e-06,0.999950389597121
sample_628,0.66922632599007,0.330756238777692,1.74352322385634e-05
sample_629,0.235345875750451,1.47081833207674e-05,0.764639416066228
sample_630,0.989126446197229,7.41529891962765e-05,0.0107994008135748
sample_631,0.0254497290355342,0.974540161195669,1.01097687971553e-05
sample_632,0.995304341115444,0.000397778547844009,0.00429788033671238
sample_633,0.121407886910168,1.29833788279056e-05,0.878579129711004
sample_634,0.00180851989646696,0.998174754876295,1.67252272376736e-05
sample_635,0.0165629805269309,0.983432541888836,4.47758423291099e-06
sample_636,0.0337300805338311,5.12359128103632e-06,0.966264795874888
sample_637,0.997102227187947,0.000313027094768548,0.00258474571728409
sample_638,0.0404020323264021,7.13074405494589e-06,0.959590836929543
sample_639,0.000785000886915446,0.999207214103157,7.78500992774513e-06
sample_640,0.00401647332698037,4.37492236262949e-06,0.995979151750657
sample_641,0.967618397727896,0.0323451635507201,3.6438721383554e-05
sample_642,0.000189871951682881,0.999792173586748,1.79544615693715e-05
sample_643,3.81017018202619e-05,8.87166763578597e-06,0.999953026630544
sample_644,0.0332477186029083,0.966746914363642,5.36703344966136e-06
sample_645,0.758316829167944,0.241671956866164,1.12139658921736e-05
sample_646,0.989303050251701,0.000101250427067249,0.0105956993212319
sample_647,0.9657492921991,5.10922401052855e-05,0.0341996155607946
sample_648,0.000201619926474725,0.999791279486446,7.1005870792507e-06
sample_649,0.00956965289275066,4.13671344068091e-06,0.990426210393809
sample_650,0.00321140682219239,4.06012386943974e-06,0.996784533053938
sample_651,0.979069011527016,0.0208821155772978,4.88728956856897e-05
sample_652,0.0083164920233843,0.991676120075253,7.38790136229344e-06
sample_653,0.150630559928335,8.07743909909988e-06,0.849361362632566
sample_654,0.981076174934206,7.92915489128986e-05,0.0188445335168812
sample_655,0.0200223193776296,4.38060735586609e-06,0.979973300015014
sample_656,0.000632827909704407,0.999359187902657,7.98418763878429e-06
sample_657,0.00149957299127716,6.89209899576243e-06,0.998493534909727
sample_658,8.0110103446367e-05,7.52128914929059e-06,0.999912368607404
sample_659,3.95660500479543e-05,8.81802503126529e-06,0.999951615924921
sample_660,0.000178316302872438,0.999813351453177,8.33224395005067e-06
sample_661,0.99698922981859,0.00230698344157832,0.000703786739831868
sample_662,0.000247404779712574,0.999746384346859,6.21087342862232e-06
sample_663,0.634410610569225,0.365573412772354,1.5976658420736e-05
sample_664,0.00417873512708911,0.995817616131201,3.64874171023648e-06
sample_665,0.00786041517270988,0.992133707176397,5.87765089301202e-06
sample_666,0.960486138993062,4.86742409713437e-05,0.0394651867659672
sample_667,0.978848732902509,7.06701543194534e-05,0.0210805969431716
sample_668,0.903450496965677,2.27049776265813e-05,0.096526798056696
sample_669,0.957491709772983,4.37810288888109e-05,0.0424645091981286
sample_670,0.0572278606297416,1.12276711075967e-05,0.942760911699151
sample_671,0.0237838756273771,0.976209971405429,6.15296719376467e-06
sample_672,5.4277435546865e-05,0.999916760722224,2.89618422291133e-05
sample_673,0.997576512843323,0.00216119962512043,0.000262287531556802
sample_674,0.000117415839173556,0.999864138362289,1.8445798537161e-05
sample_675,0.00105873636649294,0.998936597533144,4.66610036323088e-06
sample_676,0.00296826090702884,3.63288488966104e-06,0.997028106208082
sample_677,0.924555584610423,2.67828683313538e-05,0.0754176325212459
sample_678,0.000992916059124,3.86000819754759e-06,0.999003223932679
sample_679,0.986527848051318,0.000110593530596896,0.0133615584180852
sample_680,0.957124945006195,3.58522871406355e-05,0.0428392027066645
sample_681,0.000173121088976947,0.999796509306374,3.03696046494224e-05
sample_682,0.655541116320238,2.10365902296865e-05,0.344437847089532
sample_683,0.990280757474024,0.000178832724339183,0.00954040980163691
sample_684,0.0141759859700411,0.985819851887213,4.16214274603082e-06
sample_685,0.0356643968654423,0.964325954696768,9.64843779004406e-06
sample_686,0.994176602626943,0.000328692284446782,0.0054947050886099
sample_687,0.977931360020938,0.0220132083475736,5.54316314881121e-05
sample_688,0.000225123237309483,4.38132165497819e-06,0.999770495441035
sample_689,0.00450607175450725,0.995485890398717,8.0378467753316e-06
sample_690,0.135523396622926,7.63074760034642e-06,0.864468972629473
sample_691,0.0404244383016039,0.959568009880167,7.55181822907689e-06
sample_692,0.994480516304559,0.00536220606231298,0.000157277633128283
sample_693,0.719518279616895,0.280433915998162,4.78043849430785e-05
sample_694,0.0817047790024451,0.918289104893452,6.11610410307393e-06
sample_695,0.00433491275693542,7.04861218997619e-06,0.995658038630875
sample_696,0.0975272062161502,6.58693322064707e-06,0.902466206850629
sample_697,0.000240952611342426,2.16641753144751e-05,0.999737383213343
sample_698,0.000655606442046823,1.39359800600783e-05,0.999330457577893
sample_699,5.64698201474812e-05,7.01140302707021e-06,0.999936518776826
sample_700,4.38249783646807e-05,1.12349696280933e-05,0.999944940052007
sample_701,2.69032903550839e-05,1.87724472015063e-05,0.999954324262443
sample_702,0.995719370611329,0.00395232350866821,0.000328305880002967
sample_703,0.997327975563515,0.000998914767684058,0.00167310966880148
sample_704,0.000381414545020643,0.999596117296368,2.24681586112701e-05
sample_705,0.0162196671539145,4.60816717441353e-06,0.983775724678911
sample_706,0.000364929038879462,0.999629722303205,5.34865791558825e-06
sample_707,0.00423932054908897,0.995757165765335,3.51368557649936e-06
sample_708,0.00465241104558628,0.995343980272993,3.6086814203477e-06
sample_709,0.973244347418573,0.0267082647623142,4.73878191125852e-05
sample_710,0.417629582226221,3.69322627883352e-05,0.582333485510991
sample_711,0.000279644319323181,0.99971405079629,6.30488438645979e-06
sample_712,0.994892019206541,0.00493039753871637,0.000177583254742343
sample_713,0.0197856575132018,0.980198489037133,1.58534496649965e-05
sample_714,0.00196833923498011,0.998018031463631,1.36293013889843e-05
sample_715,0.00011219673820157,0.999857340566836,3.04626949621465e-05
sample_716,0.996044992443999,0.00373965105187931,0.000215356504121863
sample_717,0.000423180685798819,0.999570961731346,5.85758285466986e-06
sample_718,0.267248358590874,0.732744376518778,7.26489034785598e-06
sample_719,0.56306838884522,1.26497895705364e-05,0.43691896136521
sample_720,0.237397812012868,0.762593652115658,8.53587147413523e-06
sample_721,0.00117369408095873,3.4987118311501e-06,0.99882280720721
sample_722,0.932242167315884,3.06777039051382e-05,0.0677271549802112
sample_723,0.057791161410476,8.84027280378897e-06,0.94219999831672
sample_724,0.0164818742160095,5.69033304183784e-06,0.983512435450949
sample_725,0.705560550895628,0.294426915499966,1.25336044064911e-05
sample_726,0.0818175690456626,0.918164610538595,1.78204157428234e-05
sample_727,0.00614906327687617,0.993843868116609,7.06860651453922e-06
sample_728,0.991912718311361,0.00793545609514861,0.000151825593489872
sample_729,0.0496200136075384,1.19306365339395e-05,0.950368055755928
sample_730,0.000457469933949955,4.390044454286e-06,0.999538140021596
sample_731,0.829712343971258,0.170272253930601,1.54020981409646e-05
sample_732,0.512546767766144,0.487438389505236,1.48427286199338e-05
sample_733,6.62839944020847e-05,0.999907420428843,2.6295576755058e-05
sample_734,0.166745945098952,4.06203878535835e-05,0.833213434513195
sample_735,0.997337986907985,0.0009417330221914,0.00172028006982384
sample_736,0.618140018665299,6.63702819306354e-05,0.38179361105277
sample_737,0.978319294688934,8.01940820867896e-05,0.0216005112289793
sample_738,0.00058942921559426,5.10703127817463e-06,0.999405463753128
sample_739,0.0150923473222505,2.1407390863217e-05,0.984886245286886
sample_740,0.0542569690356749,2.71809699234973e-05,0.945715849994402
sample_741,0.332264780419751,9.58588177893918e-06,0.667725633698471
sample_742,0.0911010607483593,0.908888222388741,1.0716862899897e-05
sample_743,0.968383001846017,5.57359058280654e-05,0.0315612622481548
sample_744,0.0695558295473402,4.34877302922113e-05,0.930400682722368
sample_745,0.845600629390059,0.154379323762268,2.00468476727235e-05
sample_746,0.00685135426509325,0.993117971796302,3.06739386044485e-05
sample_747,0.99516824615461,0.000292730361415804,0.00453902348397393
sample_748,0.998281904165344,0.00106340444553938,0.000654691389116908
sample_749,0.995248679120781,0.00443875973459669,0.000312561144622284
sample_750,0.00152473916306106,1.63223825949593e-05,0.998458938454344
sample_751,0.079819177729304,0.920175585292584,5.23697811201023e-06
sample_752,8.12820128891522e-05,6.54339626877098e-06,0.999912174590842
sample_753,0.000474965002356541,3.80673408916126e-06,0.999521228263554
sample_754,0.00442006422539542,4.39380871646641e-06,0.995575541965888
sample_755,0.000117015896470926,5.31346614224831e-06,0.999877670637387
sample_756,0.964362612172385,0.0356042675149148,3.3120312700291e-05
sample_757,0.992410403287694,0.00742209399264656,0.000167502719659202
sample_758,0.00775162265736045,4.15456898141262e-06,0.992244222773658
sample_759,0.0107557933730881,4.08341300560996e-06,0.989240123213906
sample_760,0.671362495982109,0.328619890397026,1.76136208650897e-05
sample_761,0.997230799741666,0.000944855871583266,0.00182434438675055
sample_762,0.783153357513027,0.216836995894841,9.64659213236025e-06
sample_763,0.754968310257819,0.245013135299744,1.85544424378363e-05
sample_764,0.993478122200626,0.000289380073235101,0.0062324977261387
sample_765,0.000237866091893238,0.999754338276936,7.79563117038238e-06
sample_766,0.996896512401885,0.00260826590090585,0.000495221697208968
sample_767,0.996499227232305,0.0032483208253702,0.000252451942325045
sample_768,0.220756791228742,0.779230266969379,1.29418018788165e-05
sample_769,0.984996395253199,0.0149133334577611,9.02712890397655e-05
sample_770,0.000402706021085726,0.9995918984617,5.39551721466125e-06
sample_771,0.00086795420596551,0.99912462464605,7.42114798467017e-06
sample_772,0.973168232764647,6.88352436374701e-05,0.0267629319917158
sample_773,0.0473059339817174,6.24755659786849e-06,0.952687818461685
sample_774,3.27566047283961e-05,2.83834069480693e-05,0.999938859988324
sample_775,0.434729242284507,0.565232936323069,3.78213924246609e-05
sample_776,0.0103075900477151,0.989688699352195,3.71060008961553e-06
sample_777,0.00622943934713085,9.04123712098053e-06,0.993761519415748
sample_778,0.996981058297265,0.00281035956633635,0.000208582136398327
sample_779,3.88490616182662e-05,1.12462009526715e-05,0.999949904737429
sample_780,0.994226365177665,0.000280899047366937,0.00549273577496761
sample_781,0.991834402671703,0.000218788702996635,0.00794680862530023
sample_782,0.138353559468888,0.861638696694956,7.74383615598399e-06
sample_783,0.986802686169582,0.0131144525894745,8.28612409437513e-05
sample_784,0.000176400261975271,4.62145761798353e-06,0.999818978280407
sample_785,0.000752009468569617,4.11377438232237e-06,0.999243876757048
sample_786,0.9913748836576,0.00854977803345405,7.53383089456729e-05
sample_787,0.00189132548699733,0.998104716638858,3.95787414489272e-06
sample_788,0.952604518120939,4.12715302697065e-05,0.047354210348791
sample_789,0.0481137777196519,6.12076741086186e-06,0.951880101512937
sample_790,0.00415707269558379,3.74973540895406e-06,0.995839177569007
sample_791,0.000274981734910613,5.17369977740913e-06,0.999719844565312
sample_792,0.00160415555099928,0.998381944350993,1.39000980075689e-05
sample_793,0.00202075251247604,7.42069978356745e-06,0.997971826787741
sample_794,0.891020872085967,0.108964523136625,1.46047774084202e-05
sample_795,0.00241635912755534,0.997577365729677,6.27514276811033e-06
sample_796,0.00975912092244994,3.93087707459552e-06,0.990236948200475
sample_797,0.000150455945205044,6.47483392146825e-06,0.999843069220874
sample_798,0.0016936484207585,1.03006624907342e-05,0.998296050916751
sample_799,0.246603575852965,0.753383250007903,1.31741391322574e-05
sample_800,0.0252435509999502,0.974747594609353,8.85439069717585e-06
sample_801,0.997259675249465,0.00195113406601747,0.000789190684517389
sample_802,0.000101266628842096,0.999886836129157,1.18972420010256e-05
sample_803,0.993735867806119,0.00612204361885649,0.000142088575024476
sample_804,0.00117462737933744,4.69500946864086e-06,0.998820677611194
sample_805,0.997814174023327,0.00167675048877493,0.000509075487897518
sample_806,3.56144448759969e-05,2.25783966475942e-05,0.999941807158477
sample_807,0.990052022808747,0.00987838863152659,6.95885597263282e-05
sample_808,0.00809167742102597,0.991896940843,1.13817359742306e-05
sample_809,0.493294231542306,0.50669602749641,9.74096128376443e-06
sample_810,0.000401630239034254,1.07562032699499e-05,0.999587613557696
sample_811,0.0119752710439685,0.988020820628898,3.90832713391673e-06
sample_812,0.0137879886880544,0.986207523372508,4.48793943703796e-06
sample_813,0.000953464632339339,8.28680614323649e-06,0.999038248561518
sample_814,0.78732145445201,1.38750791955628e-05,0.212664670468794
sample_815,0.986817984035987,0.000108813020448123,0.0130732029435647
sample_816,0.282507383505338,0.717455028882533,3.75876121286479e-05
sample_817,6.32479498220491e-05,0.999922199914604,1.4552135573542e-05
sample_818,0.997868830467134,0.00192875437120004,0.000202415161665964
sample_819,2.83152793772359e-05,1.22041604091325e-05,0.999959480560214
sample_820,0.0216717962923369,0.978323729196654,4.47451100877409e-06
sample_821,0.996372527598792,0.00328178093927188,0.000345691461935865
sample_822,0.0235680750212603,8.5467380094159e-06,0.97642337824073
sample_823,0.0112681920546599,0.988725431339639,6.376605701159e-06
sample_824,0.000636349755710866,1.31869051835989e-05,0.999350463339106
sample_825,0.816733829119973,0.18325548350134,1.068737868726e-05
sample_826,0.100740296682674,6.77973071898095e-06,0.899252923586607
sample_827,0.0814432784898374,2.05571228982207e-05,0.918536164387264
sample_828,0.00333910499389478,0.99663171909444,2.91759116654497e-05
sample_829,0.00343001036370188,0.996566459700733,3.52993556468346e-06
sample_830,0.988527811249894,0.0113611675722242,0.000111021177881642
sample_831,0.997591489577037,0.000729680935389725,0.00167882948757312
sample_832,0.00340564368961761,0.996542246765903,5.21095444792418e-05
sample_833,0.00461818030844231,1.17467984369356e-05,0.995370072893121
sample_834,0.00025126494215693,0.999742026392612,6.70866523118403e-06
sample_835,0.00239715955994083,4.93675843155801e-06,0.997597903681628
sample_836,0.000149155131690496,6.32689248737826e-06,0.999844517975822
sample_837,0.0182774074677424,4.47816816089405e-06,0.981718114364097
sample_838,0.975514055056234,7.51243823279436e-05,0.0244108205614377
sample_839,0.0120271174596078,2.08990559339904e-05,0.987951983484458
sample_840,0.584328622027769,1.79599068985607e-05,0.415653418065332
sample_841,0.952429671313577,0.0475439126415373,2.64160448858337e-05
sample_842,0.000129218147847784,7.55041546777739e-06,0.999863231436684
sample_843,0.0227701114032632,0.977224405515557,5.4830811791719e-06
sample_844,0.968372888441815,0.0315898690717109,3.72424864740232e-05
sample_845,0.257161609089112,0.74283072824256,7.66266832846332e-06
sample_846,0.590293959836077,0.409695973110572,1.00670533501725e-05
sample_847,0.98429575694466,0.0156387854422551,6.54576130853486e-05
sample_848,0.00380725223149233,0.99618661679419,6.13097431786555e-06
sample_849,0.980454046620154,0.0194874551332394,5.8498246607031e-05
sample_850,0.00817852267533836,5.04679938696188e-06,0.991816430525275
sample_851,0.958736299953518,4.35030760893806e-05,0.0412201969703926
sample_852,0.0233110520796339,0.976679361839516,9.58608085022481e-06
sample_853,0.996846315161061,0.000688574323067582,0.00246511051587171
sample_854,0.218673301349661,0.781318599085121,8.09956521823252e-06
sample_855,0.00256520152908099,1.54823748152554e-05,0.997419316096104
sample_856,0.000196353132053886,0.99979537225263,8.27461531644367e-06
